Order No,Time from Pickup to Arrival
Order_No_8004,1687
Order_No_19211,2118
Order_No_13833,1145
Order_No_23073,1975
Order_No_5633,1603
Order_No_20372,2550
Order_No_4838,1352
Order_No_22531,1440
Order_No_8970,1793
Order_No_20291,1415
Order_No_20978,1745
Order_No_1949,1432
Order_No_8836,2269
Order_No_27498,1362
Order_No_10297,2104
Order_No_21306,1939
Order_No_5604,1181
Order_No_23139,785
Order_No_15447,1724
Order_No_2860,589
Order_No_6789,387
Order_No_20857,1614
Order_No_22896,1404
Order_No_23131,590
Order_No_18605,1986
Order_No_28096,1763
Order_No_9381,960
Order_No_13933,1329
Order_No_15760,2298
Order_No_15661,1286
Order_No_20377,2367
Order_No_19760,2202
Order_No_28258,2094
Order_No_9860,2105
Order_No_26088,1382
Order_No_25161,2387
Order_No_6429,1259
Order_No_8577,2575
Order_No_19339,780
Order_No_20630,1892
Order_No_13832,990
Order_No_2878,1856
Order_No_3520,1924
Order_No_13863,3620
Order_No_6419,1226
Order_No_23963,432
Order_No_9428,1282
Order_No_15335,606
Order_No_18680,679
Order_No_23903,1691
Order_No_18547,178
Order_No_23514,3314
Order_No_27691,1657
Order_No_2471,2049
Order_No_13605,3178
Order_No_3722,1622
Order_No_16401,2139
Order_No_23798,2075
Order_No_10405,1546
Order_No_19236,1536
Order_No_4869,1826
Order_No_3517,1084
Order_No_11217,849
Order_No_687,1096
Order_No_11821,2283
Order_No_4709,984
Order_No_17713,1493
Order_No_15302,863
Order_No_7824,1673
Order_No_20633,1670
Order_No_10724,1746
Order_No_11513,1489
Order_No_26499,1915
Order_No_15343,320
Order_No_24291,2444
Order_No_12411,698
Order_No_20450,2226
Order_No_6708,1378
Order_No_5235,1796
Order_No_20209,1272
Order_No_6978,1482
Order_No_26986,1088
Order_No_12539,1329
Order_No_7770,1513
Order_No_984,2044
Order_No_20137,860
Order_No_13175,2152
Order_No_5222,1783
Order_No_20959,2221
Order_No_4761,1367
Order_No_18985,1643
Order_No_19285,1205
Order_No_14674,1581
Order_No_1324,1307
Order_No_12378,1919
Order_No_4090,1823
Order_No_10322,1155
Order_No_5333,1956
Order_No_4478,1272
Order_No_22905,679
Order_No_12238,2231
Order_No_18503,2239
Order_No_14161,2003
Order_No_19358,1687
Order_No_19341,2979
Order_No_3908,1218
Order_No_1492,2341
Order_No_9292,1193
Order_No_1175,872
Order_No_7335,1870
Order_No_25332,1609
Order_No_11567,3113
Order_No_21777,1540
Order_No_4537,1518
Order_No_12782,1115
Order_No_18862,812
Order_No_27259,2076
Order_No_18592,1741
Order_No_3703,713
Order_No_3184,1347
Order_No_4922,1859
Order_No_4871,2002
Order_No_2059,1972
Order_No_26747,1769
Order_No_21441,1070
Order_No_19320,1538
Order_No_22781,1551
Order_No_13937,1234
Order_No_25363,800
Order_No_9232,674
Order_No_19610,2257
Order_No_5912,1174
Order_No_16827,1680
Order_No_26985,813
Order_No_25227,2352
Order_No_2095,2177
Order_No_7899,1796
Order_No_21540,3004
Order_No_9982,1598
Order_No_11428,2701
Order_No_26600,2380
Order_No_25854,873
Order_No_2532,2056
Order_No_26411,1464
Order_No_19276,1186
Order_No_9570,1267
Order_No_20879,1346
Order_No_5297,1047
Order_No_12145,2064
Order_No_27310,1336
Order_No_22030,1314
Order_No_25311,1949
Order_No_26,1783
Order_No_2671,2415
Order_No_12461,2261
Order_No_4883,995
Order_No_16657,1264
Order_No_5929,702
Order_No_10432,2050
Order_No_18234,1920
Order_No_25352,1816
Order_No_0,1836
Order_No_26255,1294
Order_No_3704,1233
Order_No_8432,1536
Order_No_6102,1148
Order_No_2971,1726
Order_No_3772,1308
Order_No_3566,1569
Order_No_21753,1147
Order_No_17046,1401
Order_No_7141,1532
Order_No_7250,1054
Order_No_16642,1607
Order_No_14605,766
Order_No_8027,1127
Order_No_27839,802
Order_No_5917,1790
Order_No_1523,779
Order_No_13016,1496
Order_No_6127,581
Order_No_19229,785
Order_No_23988,1558
Order_No_3924,2219
Order_No_19889,1563
Order_No_14912,1470
Order_No_9365,1263
Order_No_16108,1604
Order_No_9533,1016
Order_No_2358,835
Order_No_1274,1521
Order_No_2973,1857
Order_No_9602,1806
Order_No_10812,1400
Order_No_22542,1358
Order_No_19561,1205
Order_No_6136,1444
Order_No_26308,1213
Order_No_26597,1314
Order_No_19712,1406
Order_No_391,1257
Order_No_25241,1303
Order_No_1288,2078
Order_No_16627,1609
Order_No_22783,647
Order_No_9737,1747
Order_No_10383,1913
Order_No_9073,1851
Order_No_4842,805
Order_No_8780,1349
Order_No_20789,1493
Order_No_14389,2055
Order_No_22432,2155
Order_No_20823,2530
Order_No_17409,898
Order_No_9770,1972
Order_No_27434,1550
Order_No_997,1436
Order_No_7098,1722
Order_No_18542,1699
Order_No_13673,2526
Order_No_5242,3146
Order_No_22818,2596
Order_No_12086,2434
Order_No_27183,795
Order_No_19983,1359
Order_No_25540,1164
Order_No_16195,1381
Order_No_12750,2620
Order_No_18056,1470
Order_No_21,1408
Order_No_17985,862
Order_No_8196,884
Order_No_10636,1648
Order_No_22662,708
Order_No_15994,952
Order_No_14802,1406
Order_No_14620,645
Order_No_7435,1708
Order_No_6424,2220
Order_No_3760,2245
Order_No_21755,1800
Order_No_15263,1756
Order_No_23483,1840
Order_No_10219,1832
Order_No_12938,1353
Order_No_12465,1128
Order_No_7895,1345
Order_No_16151,2168
Order_No_15444,1104
Order_No_19257,768
Order_No_5079,775
Order_No_19745,975
Order_No_27930,2019
Order_No_21677,1504
Order_No_4819,942
Order_No_26898,1575
Order_No_4249,1282
Order_No_28206,1571
Order_No_15339,1847
Order_No_26130,1877
Order_No_6223,939
Order_No_7108,1759
Order_No_1513,1199
Order_No_2544,1453
Order_No_22418,2067
Order_No_7124,1949
Order_No_14988,659
Order_No_4025,1660
Order_No_2721,1671
Order_No_11289,1550
Order_No_21922,1777
Order_No_22347,1919
Order_No_15679,2209
Order_No_4660,2096
Order_No_3745,1916
Order_No_2758,2457
Order_No_12794,902
Order_No_6692,1345
Order_No_25088,1820
Order_No_24283,1338
Order_No_1964,1307
Order_No_16693,943
Order_No_12149,1643
Order_No_7114,2203
Order_No_1903,1974
Order_No_28032,1002
Order_No_7952,1255
Order_No_20180,1420
Order_No_17237,2109
Order_No_9315,944
Order_No_21765,1495
Order_No_14377,882
Order_No_15664,1957
Order_No_16572,860
Order_No_3188,1442
Order_No_21032,2039
Order_No_7905,1243
Order_No_16873,1094
Order_No_1072,1233
Order_No_26323,1158
Order_No_21792,2734
Order_No_6509,1326
Order_No_9049,905
Order_No_10871,1419
Order_No_5559,1988
Order_No_10562,860
Order_No_5582,2763
Order_No_19394,2774
Order_No_18499,614
Order_No_12813,591
Order_No_10716,684
Order_No_16842,582
Order_No_26690,3309
Order_No_6465,544
Order_No_19540,649
Order_No_26568,894
Order_No_23717,503
Order_No_22394,1007
Order_No_17938,2185
Order_No_14939,248
Order_No_14151,693
Order_No_23499,1459
Order_No_27600,3541
Order_No_13604,1920
Order_No_3534,800
Order_No_4328,934
Order_No_5381,1405
Order_No_14082,547
Order_No_27551,3440
Order_No_11295,1437
Order_No_1589,1653
Order_No_13490,1848
Order_No_17017,2014
Order_No_22147,2193
Order_No_24028,1582
Order_No_28114,843
Order_No_17252,2125
Order_No_23365,2113
Order_No_18747,2987
Order_No_769,1638
Order_No_12965,1664
Order_No_20873,2047
Order_No_12831,1901
Order_No_21672,1759
Order_No_16628,1810
Order_No_9919,945
Order_No_19878,2334
Order_No_15058,832
Order_No_14942,1268
Order_No_5489,723
Order_No_19439,1556
Order_No_17262,3650
Order_No_17245,1331
Order_No_9281,1379
Order_No_18179,1701
Order_No_15547,975
Order_No_21369,710
Order_No_18763,1508
Order_No_25716,1638
Order_No_19888,4205
Order_No_1511,1465
Order_No_24296,1569
Order_No_6345,1364
Order_No_21628,1777
Order_No_23803,1397
Order_No_13027,3007
Order_No_2433,2484
Order_No_26123,2259
Order_No_10629,1892
Order_No_17987,1267
Order_No_11235,1736
Order_No_18949,1467
Order_No_7193,2461
Order_No_15570,1477
Order_No_26009,812
Order_No_14790,2086
Order_No_1294,2003
Order_No_4447,1897
Order_No_24300,833
Order_No_9295,2344
Order_No_9084,1759
Order_No_8864,1460
Order_No_8933,1598
Order_No_17394,1345
Order_No_7261,1497
Order_No_11549,723
Order_No_8919,1050
Order_No_10972,1812
Order_No_15426,755
Order_No_18326,942
Order_No_7000,759
Order_No_28070,1819
Order_No_11679,1071
Order_No_25042,1199
Order_No_16234,1742
Order_No_2324,1226
Order_No_9464,1232
Order_No_15238,1809
Order_No_4115,2977
Order_No_16230,1984
Order_No_2304,1511
Order_No_21157,1433
Order_No_12408,2056
Order_No_23266,2561
Order_No_15716,2400
Order_No_14405,2092
Order_No_15108,1275
Order_No_18895,1886
Order_No_21655,1010
Order_No_2274,1443
Order_No_20102,2751
Order_No_13532,1208
Order_No_23608,2122
Order_No_16557,765
Order_No_13669,1601
Order_No_22047,2257
Order_No_2058,681
Order_No_17087,1232
Order_No_1237,1924
Order_No_26489,2316
Order_No_6610,1307
Order_No_8436,1044
Order_No_8924,2957
Order_No_9787,1636
Order_No_26778,700
Order_No_6596,2116
Order_No_12390,1444
Order_No_9687,2222
Order_No_14398,1724
Order_No_11492,2692
Order_No_20866,1708
Order_No_14475,1293
Order_No_24973,1761
Order_No_25344,1988
Order_No_21270,1875
Order_No_5939,2317
Order_No_16404,1708
Order_No_13578,1502
Order_No_5779,2225
Order_No_20579,1429
Order_No_19435,1381
Order_No_23926,2054
Order_No_12668,1773
Order_No_27825,1511
Order_No_10439,2444
Order_No_5875,1712
Order_No_23230,840
Order_No_15866,1291
Order_No_21694,1117
Order_No_15341,2119
Order_No_8157,1411
Order_No_19147,911
Order_No_19708,700
Order_No_16937,1667
Order_No_22789,1509
Order_No_971,833
Order_No_24249,846
Order_No_294,1303
Order_No_27116,1077
Order_No_19550,2013
Order_No_16415,1580
Order_No_14929,2225
Order_No_10155,1326
Order_No_12077,1358
Order_No_23783,2523
Order_No_10152,937
Order_No_19807,730
Order_No_17940,1329
Order_No_12880,1538
Order_No_20389,1695
Order_No_27527,2101
Order_No_12351,2171
Order_No_14464,1071
Order_No_15144,2095
Order_No_17567,3126
Order_No_14791,2128
Order_No_27198,2519
Order_No_8646,897
Order_No_10347,2261
Order_No_23006,727
Order_No_19258,1985
Order_No_13521,1606
Order_No_26085,1911
Order_No_10311,1681
Order_No_15856,875
Order_No_25851,898
Order_No_17359,1440
Order_No_27099,2269
Order_No_27699,1719
Order_No_22169,2587
Order_No_25575,2588
Order_No_27122,1432
Order_No_19355,605
Order_No_19370,1614
Order_No_15072,2552
Order_No_12924,1378
Order_No_714,1330
Order_No_26967,2127
Order_No_9351,1484
Order_No_23039,1744
Order_No_11280,157
Order_No_9363,1052
Order_No_18190,2082
Order_No_9214,1366
Order_No_883,1435
Order_No_14957,1764
Order_No_19693,1649
Order_No_11609,2048
Order_No_5554,1645
Order_No_24830,1094
Order_No_1674,2420
Order_No_18462,1562
Order_No_13134,1908
Order_No_10872,1854
Order_No_11254,2093
Order_No_27218,874
Order_No_3074,1559
Order_No_24581,1948
Order_No_9930,1879
Order_No_14433,485
Order_No_25121,1698
Order_No_19846,1321
Order_No_5284,2019
Order_No_1684,1484
Order_No_10515,2325
Order_No_23335,1485
Order_No_1206,2351
Order_No_4630,815
Order_No_9571,1584
Order_No_21314,1564
Order_No_9873,1324
Order_No_14184,1250
Order_No_26580,1706
Order_No_9087,2005
Order_No_26602,945
Order_No_678,2260
Order_No_22791,1089
Order_No_9999,696
Order_No_28083,1057
Order_No_463,926
Order_No_24692,2961
Order_No_12165,915
Order_No_2921,870
Order_No_18053,2427
Order_No_28152,2639
Order_No_8653,1577
Order_No_8854,1157
Order_No_11532,861
Order_No_4755,1274
Order_No_19480,2262
Order_No_19723,948
Order_No_24946,676
Order_No_19377,913
Order_No_25620,710
Order_No_19290,960
Order_No_22841,669
Order_No_16907,1118
Order_No_18085,1154
Order_No_9580,1654
Order_No_24616,2279
Order_No_10791,1545
Order_No_7234,646
Order_No_1016,1085
Order_No_15972,1245
Order_No_27393,1611
Order_No_27442,841
Order_No_21361,3081
Order_No_1602,693
Order_No_17424,1008
Order_No_22181,1358
Order_No_18201,2574
Order_No_2425,1905
Order_No_15653,1763
Order_No_21169,2528
Order_No_25313,1261
Order_No_3439,1685
Order_No_154,2112
Order_No_22134,671
Order_No_19663,1484
Order_No_2698,2743
Order_No_12663,2101
Order_No_24598,2179
Order_No_6100,617
Order_No_5413,2333
Order_No_11152,1452
Order_No_21678,806
Order_No_21786,1448
Order_No_15005,1432
Order_No_17050,1344
Order_No_16876,2036
Order_No_25342,2226
Order_No_6665,2894
Order_No_6817,1008
Order_No_14546,2442
Order_No_16172,1901
Order_No_6325,990
Order_No_20650,1304
Order_No_26178,595
Order_No_1027,969
Order_No_15039,1768
Order_No_5245,2265
Order_No_6511,898
Order_No_3629,1174
Order_No_26134,933
Order_No_14622,1260
Order_No_7368,1428
Order_No_26672,985
Order_No_20303,1571
Order_No_3225,3122
Order_No_8356,2313
Order_No_17034,978
Order_No_11169,2509
Order_No_16052,1666
Order_No_26760,2271
Order_No_18858,2485
Order_No_4689,2460
Order_No_1919,522
Order_No_10045,1513
Order_No_2766,2281
Order_No_14533,701
Order_No_17074,1076
Order_No_1047,1450
Order_No_22638,1395
Order_No_5263,906
Order_No_22502,956
Order_No_12910,986
Order_No_18134,1292
Order_No_24805,2563
Order_No_10399,904
Order_No_7205,1504
Order_No_2577,1867
Order_No_10411,2185
Order_No_23462,2221
Order_No_3254,2650
Order_No_25797,1370
Order_No_12283,1089
Order_No_4770,1632
Order_No_14918,1898
Order_No_12454,1933
Order_No_6007,1761
Order_No_23710,2059
Order_No_7584,1445
Order_No_27018,2381
Order_No_4094,725
Order_No_19843,1069
Order_No_665,3010
Order_No_19624,2474
Order_No_13780,2647
Order_No_25593,2997
Order_No_3958,2928
Order_No_22704,2867
Order_No_28063,2982
Order_No_26576,2290
Order_No_8903,1648
Order_No_776,1860
Order_No_23590,1957
Order_No_19270,778
Order_No_2862,1235
Order_No_17360,1238
Order_No_12253,1269
Order_No_15445,1781
Order_No_10312,1025
Order_No_20555,1157
Order_No_25871,1190
Order_No_1331,1118
Order_No_1736,1546
Order_No_24763,1224
Order_No_8715,1445
Order_No_22291,1192
Order_No_24236,2070
Order_No_26064,1582
Order_No_25686,900
Order_No_27577,1416
Order_No_20805,1564
Order_No_12104,1406
Order_No_17251,1419
Order_No_14275,1361
Order_No_13926,1858
Order_No_22080,1080
Order_No_21966,1699
Order_No_24402,1761
Order_No_16206,1290
Order_No_7092,2183
Order_No_7314,918
Order_No_14448,1470
Order_No_24872,1101
Order_No_19222,1694
Order_No_1019,2780
Order_No_8624,673
Order_No_17175,1458
Order_No_9143,3425
Order_No_11114,2256
Order_No_5591,1095
Order_No_425,412
Order_No_12666,1166
Order_No_6443,565
Order_No_27684,1011
Order_No_28006,2385
Order_No_4557,679
Order_No_468,1423
Order_No_11666,1619
Order_No_13377,1577
Order_No_11612,1191
Order_No_10340,1756
Order_No_1761,1014
Order_No_7596,2161
Order_No_6177,1722
Order_No_3176,1707
Order_No_8024,1995
Order_No_7184,1470
Order_No_3346,2585
Order_No_26501,2623
Order_No_10797,2233
Order_No_27816,1957
Order_No_11621,995
Order_No_8529,1029
Order_No_12313,1490
Order_No_18473,984
Order_No_19650,1152
Order_No_19442,976
Order_No_784,807
Order_No_18514,680
Order_No_14951,975
Order_No_10768,771
Order_No_28019,670
Order_No_6515,676
Order_No_2234,1595
Order_No_22519,810
Order_No_1268,1050
Order_No_7493,918
Order_No_24410,1493
Order_No_26198,1532
Order_No_6113,1682
Order_No_16370,775
Order_No_13585,1254
Order_No_16484,1405
Order_No_14132,1569
Order_No_22083,1394
Order_No_20097,1097
Order_No_21588,916
Order_No_17296,1299
Order_No_2525,464
Order_No_7457,560
Order_No_390,1662
Order_No_27557,2103
Order_No_2609,882
Order_No_22025,1019
Order_No_27549,2428
Order_No_22378,1490
Order_No_17437,1561
Order_No_20218,1581
Order_No_11399,2663
Order_No_4564,1338
Order_No_26379,1443
Order_No_25629,2752
Order_No_6680,1753
Order_No_23044,2839
Order_No_23450,1574
Order_No_20938,1565
Order_No_11000,1227
Order_No_17821,1160
Order_No_9426,771
Order_No_11080,2766
Order_No_19603,1565
Order_No_14324,2525
Order_No_17395,2423
Order_No_21009,2514
Order_No_10946,2044
Order_No_1026,2188
Order_No_19224,2856
Order_No_11229,1799
Order_No_14225,1764
Order_No_5959,1706
Order_No_23854,942
Order_No_11377,1532
Order_No_13987,1159
Order_No_24095,892
Order_No_6407,1414
Order_No_26057,1867
Order_No_12917,772
Order_No_18814,1933
Order_No_9357,2777
Order_No_15988,3583
Order_No_11,1278
Order_No_7323,1396
Order_No_21843,1189
Order_No_7683,1390
Order_No_4572,1463
Order_No_13402,1481
Order_No_18356,1333
Order_No_12450,1887
Order_No_9465,1037
Order_No_9401,1507
Order_No_5882,783
Order_No_1961,1675
Order_No_6156,1654
Order_No_10957,1041
Order_No_15755,1292
Order_No_11980,1619
Order_No_20524,1380
Order_No_16991,1302
Order_No_16054,1320
Order_No_8321,1102
Order_No_282,1595
Order_No_15014,1166
Order_No_21383,1352
Order_No_15218,730
Order_No_20270,922
Order_No_25269,1682
Order_No_25710,1203
Order_No_11461,1685
Order_No_8200,1715
Order_No_19552,1559
Order_No_13132,841
Order_No_5216,1342
Order_No_10306,1432
Order_No_11188,2476
Order_No_20564,1013
Order_No_3220,2758
Order_No_24121,1730
Order_No_11935,2130
Order_No_26025,1567
Order_No_1152,848
Order_No_24736,2275
Order_No_8365,2437
Order_No_25829,2498
Order_No_14502,1923
Order_No_17773,1388
Order_No_392,1331
Order_No_194,1362
Order_No_21570,2551
Order_No_16319,1531
Order_No_4652,1503
Order_No_5834,2772
Order_No_17347,2916
Order_No_10395,2061
Order_No_13779,2865
Order_No_1590,1154
Order_No_14006,1398
Order_No_21840,1401
Order_No_3504,2024
Order_No_12973,1888
Order_No_13430,1395
Order_No_813,1117
Order_No_13058,2064
Order_No_49,1930
Order_No_14032,822
Order_No_13646,1722
Order_No_23725,1583
Order_No_280,452
Order_No_14801,2115
Order_No_18123,601
Order_No_8057,2488
Order_No_3979,663
Order_No_14627,1048
Order_No_5600,1761
Order_No_24444,2801
Order_No_4083,2399
Order_No_13729,2246
Order_No_19275,1226
Order_No_6964,1677
Order_No_27414,1669
Order_No_20636,1999
Order_No_12393,1301
Order_No_20240,1646
Order_No_24400,1073
Order_No_3516,2062
Order_No_18931,1999
Order_No_13489,1266
Order_No_2767,1153
Order_No_26424,885
Order_No_27547,1597
Order_No_16546,2498
Order_No_3264,3010
Order_No_12683,1713
Order_No_15837,1953
Order_No_9695,1516
Order_No_10145,1132
Order_No_7737,558
Order_No_8263,1488
Order_No_25356,964
Order_No_21636,2239
Order_No_15260,1930
Order_No_23115,1737
Order_No_7475,865
Order_No_7916,1431
Order_No_1867,1383
Order_No_22552,1161
Order_No_17565,1358
Order_No_17518,1589
Order_No_10593,1360
Order_No_8503,2580
Order_No_6729,954
Order_No_27500,1340
Order_No_23371,1570
Order_No_24490,2067
Order_No_10912,1379
Order_No_3665,2040
Order_No_13905,1862
Order_No_5224,2393
Order_No_21813,1283
Order_No_11951,1144
Order_No_26962,1257
Order_No_19985,1594
Order_No_7401,2435
Order_No_12459,1539
Order_No_5280,1083
Order_No_9671,501
Order_No_24179,1188
Order_No_13325,2280
Order_No_9314,1046
Order_No_3479,2278
Order_No_16887,1020
Order_No_17306,1237
Order_No_19428,1393
Order_No_16909,1204
Order_No_13934,1299
Order_No_14571,2057
Order_No_21947,3171
Order_No_3081,936
Order_No_234,1546
Order_No_8826,1896
Order_No_23893,2345
Order_No_13692,1640
Order_No_19710,834
Order_No_18413,1189
Order_No_26322,673
Order_No_13303,1101
Order_No_6986,1761
Order_No_2478,1868
Order_No_16580,3251
Order_No_20549,2214
Order_No_1393,2207
Order_No_11381,2713
Order_No_6286,1358
Order_No_4490,1332
Order_No_1824,250
Order_No_11777,33
Order_No_647,851
Order_No_7838,1225
Order_No_16038,407
Order_No_26551,12
Order_No_8379,1401
Order_No_5204,519
Order_No_19195,170
Order_No_27112,855
Order_No_9181,825
Order_No_336,576
Order_No_2328,1982
Order_No_10038,2580
Order_No_20068,1230
Order_No_2265,1212
Order_No_13764,931
Order_No_12766,1142
Order_No_8007,1776
Order_No_19732,2224
Order_No_25518,1572
Order_No_24589,1872
Order_No_21153,3202
Order_No_4343,1841
Order_No_13702,2222
Order_No_22466,998
Order_No_23425,897
Order_No_25775,659
Order_No_11943,2141
Order_No_18289,1798
Order_No_9925,862
Order_No_1166,2294
Order_No_20753,734
Order_No_20523,2843
Order_No_6966,704
Order_No_2143,871
Order_No_7787,2012
Order_No_16543,1285
Order_No_18628,1145
Order_No_14668,1325
Order_No_11371,1255
Order_No_2307,1262
Order_No_3431,2406
Order_No_18079,1954
Order_No_23221,1662
Order_No_3700,1796
Order_No_23687,1762
Order_No_26949,2153
Order_No_15268,1005
Order_No_17106,2556
Order_No_22101,1809
Order_No_27443,1706
Order_No_10733,1372
Order_No_862,1223
Order_No_25550,2124
Order_No_18893,2329
Order_No_17391,1672
Order_No_2359,2637
Order_No_24519,1028
Order_No_12094,2251
Order_No_24948,2422
Order_No_7860,3102
Order_No_27263,2010
Order_No_13852,1757
Order_No_18199,2043
Order_No_23567,2528
Order_No_8745,2183
Order_No_10615,2124
Order_No_3673,3129
Order_No_22260,1833
Order_No_16245,1701
Order_No_27857,977
Order_No_1880,1820
Order_No_22174,1822
Order_No_8299,868
Order_No_11446,2104
Order_No_581,2057
Order_No_3002,1303
Order_No_2451,782
Order_No_7055,2242
Order_No_18267,1693
Order_No_3642,2759
Order_No_27846,1212
Order_No_21172,717
Order_No_22405,2668
Order_No_27696,1482
Order_No_12590,1951
Order_No_7996,3065
Order_No_24910,3511
Order_No_4087,2265
Order_No_11901,1487
Order_No_19274,1450
Order_No_2893,2162
Order_No_17881,2310
Order_No_23993,1085
Order_No_25286,1584
Order_No_26519,1597
Order_No_17722,857
Order_No_12084,1467
Order_No_12909,1038
Order_No_21732,1963
Order_No_26142,2870
Order_No_19087,1250
Order_No_15795,2256
Order_No_7656,1353
Order_No_21798,2368
Order_No_6030,1282
Order_No_279,958
Order_No_26752,721
Order_No_27632,1952
Order_No_16584,1599
Order_No_25925,1106
Order_No_10839,1410
Order_No_25598,1646
Order_No_25312,1421
Order_No_27110,1427
Order_No_25115,1467
Order_No_8259,1717
Order_No_11605,803
Order_No_4276,775
Order_No_15119,1243
Order_No_7044,777
Order_No_22983,1101
Order_No_13276,1744
Order_No_2561,824
Order_No_13382,1006
Order_No_12765,637
Order_No_14323,2313
Order_No_28250,1406
Order_No_82,1537
Order_No_11928,1572
Order_No_6028,563
Order_No_28161,696
Order_No_7425,691
Order_No_27171,354
Order_No_2712,510
Order_No_12227,291
Order_No_9099,723
Order_No_20658,1155
Order_No_12617,1349
Order_No_19269,747
Order_No_22026,1325
Order_No_1127,1226
Order_No_10926,1067
Order_No_8431,945
Order_No_15506,1294
Order_No_3503,1381
Order_No_15700,869
Order_No_26407,2613
Order_No_26050,1726
Order_No_7293,1797
Order_No_8207,3572
Order_No_26212,1351
Order_No_24356,1622
Order_No_23287,2451
Order_No_19144,1381
Order_No_26538,2520
Order_No_7382,1013
Order_No_269,2646
Order_No_21416,2743
Order_No_27863,1003
Order_No_23516,1212
Order_No_19003,1223
Order_No_22211,1595
Order_No_17411,1871
Order_No_9437,1586
Order_No_26679,1529
Order_No_23636,2366
Order_No_12529,1822
Order_No_14998,1153
Order_No_20605,1577
Order_No_24899,1547
Order_No_7244,321
Order_No_24528,1205
Order_No_11937,2882
Order_No_9790,1466
Order_No_15895,2362
Order_No_22368,2123
Order_No_14596,1498
Order_No_15790,1444
Order_No_14016,1666
Order_No_25155,699
Order_No_7165,1436
Order_No_15530,1532
Order_No_25934,1406
Order_No_13316,1454
Order_No_6902,1402
Order_No_18459,2129
Order_No_7939,720
Order_No_15381,1150
Order_No_13630,1412
Order_No_12997,839
Order_No_846,2071
Order_No_6388,1749
Order_No_25376,1351
Order_No_14418,1507
Order_No_21313,1944
Order_No_19476,1044
Order_No_7265,2360
Order_No_9855,1728
Order_No_3675,1664
Order_No_1678,925
Order_No_15996,1102
Order_No_2792,703
Order_No_27035,559
Order_No_10765,333
Order_No_28192,2452
Order_No_11397,1418
Order_No_27364,1300
Order_No_11352,2665
Order_No_26899,2217
Order_No_6578,1338
Order_No_786,1856
Order_No_18915,1802
Order_No_25758,1036
Order_No_16462,1324
Order_No_16112,1463
Order_No_11356,630
Order_No_11885,1273
Order_No_25445,941
Order_No_20516,1960
Order_No_5897,2010
Order_No_24629,1478
Order_No_22325,1913
Order_No_15864,958
Order_No_22816,1571
Order_No_9724,1416
Order_No_5432,2122
Order_No_1762,1034
Order_No_21479,2241
Order_No_20400,1993
Order_No_19083,1785
Order_No_1262,1764
Order_No_21576,2254
Order_No_17356,1344
Order_No_7002,1781
Order_No_21294,2438
Order_No_20013,814
Order_No_1910,932
Order_No_15309,1275
Order_No_5899,2285
Order_No_23985,1986
Order_No_26841,1519
Order_No_21379,2491
Order_No_24432,771
Order_No_10536,1762
Order_No_15105,1560
Order_No_6442,1293
Order_No_17128,1025
Order_No_16455,1910
Order_No_4198,1657
Order_No_25478,1971
Order_No_17320,687
Order_No_7284,830
Order_No_22364,1400
Order_No_11611,1522
Order_No_11165,1664
Order_No_12135,1640
Order_No_24645,951
Order_No_844,2021
Order_No_4329,1341
Order_No_26012,620
Order_No_13790,1052
Order_No_5514,2352
Order_No_16888,1765
Order_No_15301,1399
Order_No_4443,1417
Order_No_4514,548
Order_No_3980,1532
Order_No_3875,924
Order_No_2036,1587
Order_No_8309,1795
Order_No_24248,2171
Order_No_13115,1149
Order_No_17146,1465
Order_No_14106,908
Order_No_23189,1331
Order_No_1177,949
Order_No_17739,664
Order_No_14531,1468
Order_No_4885,1753
Order_No_17894,1635
Order_No_1124,2014
Order_No_19828,3298
Order_No_7130,2131
Order_No_23312,1473
Order_No_27993,2219
Order_No_3819,2196
Order_No_10077,1574
Order_No_19437,1230
Order_No_23784,1475
Order_No_24273,2625
Order_No_5195,1205
Order_No_17654,949
Order_No_8346,854
Order_No_5896,1892
Order_No_5969,2133
Order_No_21499,1074
Order_No_13512,1875
Order_No_3640,2115
Order_No_3571,1407
Order_No_13768,2284
Order_No_16851,626
Order_No_5904,2245
Order_No_2820,925
Order_No_2884,2694
Order_No_23916,2163
Order_No_8404,1880
Order_No_16094,1084
Order_No_2183,2564
Order_No_23494,876
Order_No_9213,1957
Order_No_3061,666
Order_No_17672,1392
Order_No_13869,603
Order_No_21384,1457
Order_No_12999,748
Order_No_1457,1809
Order_No_6898,2206
Order_No_27689,2144
Order_No_10053,525
Order_No_9287,2488
Order_No_18920,950
Order_No_23346,1607
Order_No_13010,1641
Order_No_5287,1344
Order_No_19578,878
Order_No_9827,1665
Order_No_28007,1069
Order_No_9789,1654
Order_No_7490,953
Order_No_9451,1203
Order_No_14336,967
Order_No_13458,2038
Order_No_22107,1780
Order_No_16847,1769
Order_No_13737,1411
Order_No_16089,1236
Order_No_20806,2187
Order_No_1374,2486
Order_No_20643,610
Order_No_7463,1529
Order_No_2263,1952
Order_No_19238,1740
Order_No_7636,1223
Order_No_15375,4116
Order_No_27734,714
Order_No_15992,701
Order_No_15486,881
Order_No_11014,1935
Order_No_9527,1142
Order_No_2909,1122
Order_No_7131,2456
Order_No_5498,1141
Order_No_11685,1335
Order_No_18519,1229
Order_No_16683,3080
Order_No_12760,2790
Order_No_7944,1605
Order_No_24923,1519
Order_No_10546,787
