Personal or Business,Day of Month,Placement - Time,Confirmation - Time,Arrival at Pickup - Time,Pickup - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,Platform Type 1,Platform Type 2,Platform Type 3,Platform Type 4,Bearing,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,27,35443.0,35470.0,37180.0,37995.0,10,23.2587952236677,-1.303596,36.778378000000004,-1.266837,36.799248999999996,1023,242,12.5,114,0,0,1,0,29.581059859525055,0,0,0,0,0,1,0
0,8,56243.0,56370.0,56697.0,56949.0,7,23.2587952236677,-1.28878,36.8168312,-1.2551895,36.7822034,1023,242,12.5,114,0,0,1,0,314.1355219194498,0,0,1,0,0,0,0
0,10,53952.0,55243.0,56708.0,57156.0,5,18.2,-1.2726389999999999,36.794723,-1.2833106,36.82402379999999,1023,242,12.5,114,0,0,1,0,110.0169631495296,1,0,0,0,0,0,0
0,12,53340.0,53513.0,53987.0,54125.0,7,20.9,-1.2495931,36.80650870000001,-1.2962832,36.784968299999996,1023,242,12.5,114,0,0,1,0,204.76054234348618,0,0,1,0,0,0,0
0,11,49900.0,50271.0,51990.0,52641.0,6,21.2,-1.3360945,36.7445491,-1.3254522,36.721658399999995,1023,242,12.5,114,0,0,1,0,294.94021069461553,0,1,0,0,0,0,0
0,7,34543.0,34628.0,35360.0,37590.0,6,23.2587952236677,-1.3167113000000001,36.8301563,-1.3077869,36.844320700000004,1023,242,12.5,114,0,0,1,0,57.780058493149966,0,1,0,0,0,0,0
1,29,35085.0,35199.0,36161.0,37001.0,8,18.1,-1.2566688999999998,36.779695200000006,-1.2876365,36.816096,1023,242,12.5,114,0,0,1,0,130.39650087424172,0,0,1,0,0,0,0
0,24,46983.0,47076.0,47281.0,48161.0,9,21.4,-1.3015197,36.7658456,-1.2645318,36.7981775,1023,242,12.5,114,0,0,1,0,41.150633002046504,0,0,0,0,1,0,0
0,30,53784.0,55048.0,55691.0,56777.0,13,23.2587952236677,-1.339046,36.762596,-1.2813012,36.832396200000005,1023,242,12.5,114,0,0,1,0,50.39293157340779,0,1,0,0,0,0,0
0,10,45222.0,45535.0,46085.0,47089.0,13,18.3,-1.3228003000000002,36.8306435,-1.2991441000000001,36.7528804,1023,242,12.5,114,0,0,1,0,286.9234941776466,1,0,0,0,0,0,0
0,7,41705.0,41716.0,41887.0,42311.0,11,23.2587952236677,-1.3167113000000001,36.8301563,-1.2520537,36.830067799999995,1023,242,12.5,114,0,0,1,0,359.92159523788297,0,1,0,0,0,0,0
0,7,57051.0,57099.0,57982.0,58248.0,6,23.2587952236677,-1.2726389999999999,36.794723,-1.2976836999999999,36.76632070000001,1023,242,12.5,114,0,0,1,0,228.5871924176299,0,1,0,0,0,0,0
0,10,30806.0,31060.0,32259.0,33042.0,9,21.7,-1.2638185,36.7930057,-1.2991441000000001,36.7528804,1023,242,12.5,114,0,0,1,0,228.63232826096976,0,0,1,0,0,0,0
0,3,40866.0,40909.0,41325.0,41966.0,11,21.4,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,1023,242,12.5,114,0,0,1,0,327.4632003075963,1,0,0,0,0,0,0
0,17,28059.0,28146.0,29381.0,30062.0,7,23.2587952236677,-1.2551895,36.7822034,-1.2897399,36.8270975,1023,242,12.5,114,0,0,1,0,127.58912776228374,0,0,1,0,0,0,0
0,21,38454.0,38688.0,40799.0,41858.0,9,22.5,-1.28878,36.8168312,-1.3025826,36.7670807,1023,242,12.5,114,0,0,1,0,254.48971232607528,0,1,0,0,0,0,0
0,27,44054.0,44099.0,46126.0,46584.0,9,21.0,-1.2674273999999999,36.787082700000006,-1.294869,36.815327,1023,242,12.5,114,0,0,1,0,134.18162537928094,1,0,0,0,0,0,0
0,12,43389.0,44738.0,48543.0,48715.0,8,26.3,-1.3227181000000001,36.8528097,-1.2811695,36.8200313,1023,242,12.5,114,0,0,1,0,321.73630810855207,0,0,0,0,1,0,0
0,21,34278.0,34440.0,35697.0,35993.0,5,23.2587952236677,-1.279395,36.825364,-1.2923412,36.795197200000004,1023,242,12.5,114,0,0,1,0,246.7676525782772,0,1,0,0,0,0,0
0,7,47061.0,47099.0,50605.0,50821.0,11,23.2587952236677,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,1023,242,12.5,114,0,0,1,0,327.4632003075963,0,0,0,0,1,0,0
0,3,54911.0,55064.0,57593.0,58020.0,16,23.2587952236677,-1.303596,36.778378000000004,-1.228911,36.881876,1023,242,12.5,114,0,0,1,0,54.1799891917978,0,0,0,0,1,0,0
0,23,50176.0,50187.0,50336.0,50906.0,2,23.2587952236677,-1.266837,36.799248999999996,-1.2600926000000001,36.8088685,1023,242,12.5,114,0,0,1,0,54.958586818421736,0,1,0,0,0,0,0
0,18,30097.0,30117.0,31289.0,32233.0,3,23.2587952236677,-1.3025826,36.7670807,-1.2763494,36.7671783,1023,242,12.5,114,0,0,1,0,0.21311372765751457,0,0,0,1,0,0,0
0,21,31513.0,31525.0,31567.0,31987.0,9,23.2587952236677,-1.2551895,36.7822034,-1.3034286,36.826553000000004,1023,242,12.5,114,0,0,1,0,137.4130970756372,0,1,0,0,0,0,0
0,3,36586.0,37114.0,39900.0,40733.0,4,23.2587952236677,-1.300921,36.828195,-1.2788182,36.820668299999994,1023,242,12.5,114,0,0,1,0,341.1990187268915,0,0,0,0,1,0,0
0,6,67672.0,67691.0,68138.0,70034.0,2,23.2587952236677,-1.2969741000000001,36.7856612,-1.2963097,36.7688221,1023,242,12.5,114,0,0,1,0,272.2598658413653,1,0,0,0,0,0,0
0,23,45345.0,45370.0,45987.0,46360.0,7,23.2,-1.2551895,36.7822034,-1.2989287,36.81630820000001,1023,242,12.5,114,0,0,1,0,142.06264144683973,0,0,0,1,0,0,0
0,4,49212.0,49288.0,49817.0,50100.0,3,22.7,-1.2584143,36.8048002,-1.2551895,36.7822034,1023,242,12.5,114,0,0,1,0,278.12354699365426,0,1,0,0,0,0,0
0,23,54118.0,55166.0,55743.0,56030.0,4,23.2587952236677,-1.2726389999999999,36.794723,-1.2674482,36.8076994,1023,242,12.5,114,0,0,1,0,68.19296604658871,0,1,0,0,0,0,0
0,14,32499.0,32555.0,33308.0,33507.0,22,23.2587952236677,-1.2456412000000001,36.7955298,-1.3442152,36.9199984,1023,242,12.5,114,0,0,1,0,128.38628717771616,0,1,0,0,0,0,0
0,7,55415.0,56319.0,56948.0,57166.0,19,23.2587952236677,-1.2551895,36.7822034,-1.3459625,36.9073925,1023,242,12.5,114,0,0,1,0,125.9538052852551,0,0,0,0,1,0,0
0,13,36814.0,36821.0,37204.0,38007.0,7,26.0,-1.307143,36.825009,-1.331619,36.847976,1023,242,12.5,114,0,0,1,0,136.82961372945385,0,0,0,0,0,1,0
0,15,33934.0,33965.0,34676.0,34986.0,9,19.2,-1.2813012,36.832396200000005,-1.2571472,36.795063299999995,886,283,14.5,113,0,0,1,0,302.9084470658036,0,0,0,0,1,0,0
0,23,38594.0,38613.0,38639.0,39200.0,12,23.2587952236677,-1.2991441000000001,36.7528804,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,90.94186230458376,0,1,0,0,0,0,0
0,16,36581.0,36625.0,36780.0,36939.0,8,23.2587952236677,-1.2638185,36.7930057,-1.3017117,36.8149763,886,283,14.5,113,0,0,1,0,149.90117978744718,0,1,0,0,0,0,0
0,1,33305.0,33535.0,35299.0,35616.0,11,21.3,-1.303596,36.778378000000004,-1.2600926000000001,36.8088685,886,283,14.5,113,0,0,1,0,35.019304118951084,1,0,0,0,0,0,0
0,17,33147.0,33210.0,35673.0,36608.0,13,23.2587952236677,-1.303596,36.778378000000004,-1.331619,36.847976,886,283,14.5,113,0,0,1,0,111.9377789967728,0,0,1,0,0,0,0
0,2,44687.0,44912.0,46522.0,46992.0,9,23.2587952236677,-1.2551895,36.7822034,-1.2959604999999998,36.7873854,886,283,14.5,113,0,0,1,0,172.7583696971701,0,0,0,1,0,0,0
0,6,55984.0,56035.0,56353.0,57409.0,9,21.4,-1.3014461000000002,36.7661381,-1.2584143,36.8048002,886,283,14.5,113,0,0,1,0,41.931567059655606,0,0,0,1,0,0,0
0,17,42108.0,42149.0,42309.0,42700.0,18,23.2587952236677,-1.3198615,36.7110323,-1.300921,36.828195,886,283,14.5,113,0,0,1,0,80.81600239445584,0,0,0,0,1,0,0
0,17,46375.0,46541.0,46554.0,47203.0,6,23.2587952236677,-1.3004062,36.829741,-1.269534,36.80697,886,283,14.5,113,0,0,1,0,323.5945443456986,0,0,0,0,1,0,0
0,14,46755.0,46780.0,46786.0,49598.0,12,23.2587952236677,-1.2991441000000001,36.7528804,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,90.94186230458376,0,1,0,0,0,0,0
0,17,48517.0,48705.0,49565.0,50650.0,6,23.2587952236677,-1.2551895,36.7822034,-1.2897368,36.8226783,886,283,14.5,113,0,0,1,0,130.48979819680056,0,0,0,0,1,0,0
0,29,45467.0,45508.0,46189.0,48581.0,10,26.9,-1.3333374,36.866736200000005,-1.3047132,36.808955299999994,886,283,14.5,113,0,0,1,0,296.3588235872507,0,0,0,0,1,0,0
0,26,31499.0,31590.0,33482.0,33791.0,5,23.2587952236677,-1.2963097,36.7688221,-1.3041128999999998,36.810493900000004,886,283,14.5,113,0,0,1,0,100.60916548160128,0,0,0,0,1,0,0
0,17,53481.0,53557.0,55103.0,55476.0,12,23.2587952236677,-1.3472066,36.7692638,-1.2855798999999999,36.817620899999994,886,283,14.5,113,0,0,1,0,38.11370168093163,0,0,1,0,0,0,0
0,2,53779.0,54570.0,55202.0,59329.0,9,29.3,-1.3343128999999998,36.885417499999996,-1.293515,36.897607,886,283,14.5,113,0,0,1,0,16.63097691404232,0,1,0,0,0,0,0
0,30,42200.0,42619.0,43862.0,44231.0,14,23.2587952236677,-1.293515,36.897607,-1.272828,36.816608,886,283,14.5,113,0,0,1,0,284.32950919211214,0,1,0,0,0,0,0
0,10,32300.0,32790.0,34851.0,35032.0,21,21.7,-1.3254522,36.721658399999995,-1.2549476000000002,36.8269576,886,283,14.5,113,0,0,1,0,56.18962016304158,0,0,1,0,0,0,0
0,17,57048.0,58129.0,58753.0,59941.0,5,23.2587952236677,-1.300921,36.828195,-1.2867454,36.8259017,886,283,14.5,113,0,0,1,0,350.81269955572293,0,0,0,0,1,0,0
0,30,46755.0,46993.0,47477.0,51807.0,1,23.2587952236677,-1.2546732,36.808679600000005,-1.2599563,36.799343900000004,886,283,14.5,113,0,0,1,0,240.48833490540528,0,1,0,0,0,0,0
0,7,54235.0,55520.0,55525.0,58710.0,4,23.2587952236677,-1.2867454,36.8259017,-1.300921,36.828195,886,283,14.5,113,0,0,1,0,170.81275133781855,0,0,0,0,1,0,0
0,4,52041.0,52319.0,52324.0,55627.0,7,22.5,-1.2551895,36.7822034,-1.2867809,36.8218665,886,283,14.5,113,0,0,1,0,128.54440177989932,0,1,0,0,0,0,0
0,28,48399.0,48515.0,51875.0,53033.0,12,23.6,-1.2765736,36.851364600000004,-1.3012008,36.764868,886,283,14.5,113,0,0,1,0,254.10256679099672,0,1,0,0,0,0,0
0,15,54213.0,55946.0,56826.0,57626.0,11,23.2587952236677,-1.3107918,36.761794,-1.2864733,36.8239937,886,283,14.5,113,0,0,1,0,68.64148116033061,1,0,0,0,0,0,0
0,20,58425.0,58508.0,60681.0,61273.0,12,23.2587952236677,-1.3264333000000001,36.71071,-1.2942023,36.7958179,886,283,14.5,113,0,0,1,0,69.25396078901565,1,0,0,0,0,0,0
0,16,45387.0,45431.0,46375.0,47113.0,6,25.5,-1.272828,36.816608,-1.2628473,36.781805,886,283,14.5,113,0,0,1,0,286.0050060294571,0,0,0,0,0,1,0
0,16,46197.0,46263.0,46911.0,48954.0,7,23.2587952236677,-1.2638185,36.7930057,-1.2770708,36.8231093,886,283,14.5,113,0,0,1,0,113.76573082901552,0,1,0,0,0,0,0
0,30,37708.0,37731.0,37745.0,38319.0,14,23.2587952236677,-1.303596,36.778378000000004,-1.3444459999999998,36.756597,886,283,14.5,113,0,0,1,0,208.05969651505634,0,0,0,1,0,0,0
0,18,39945.0,39975.0,40587.0,41214.0,5,27.9,-1.2602337,36.79905479999999,-1.2867454,36.8259017,886,283,14.5,113,0,0,1,0,134.64744519836722,1,0,0,0,0,0,0
0,29,36128.0,36206.0,36218.0,39400.0,10,23.2587952236677,-1.2991441000000001,36.7528804,-1.2638185,36.7930057,886,283,14.5,113,0,0,1,0,48.6332256314156,0,0,1,0,0,0,0
0,3,45609.0,45786.0,45806.0,47702.0,11,21.7,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,886,283,14.5,113,0,0,1,0,327.4632003075963,1,0,0,0,0,0,0
0,28,53893.0,53962.0,54157.0,54759.0,18,27.4,-1.2571472,36.795063299999995,-1.3251247,36.899592600000005,886,283,14.5,113,0,0,1,0,123.04457537536524,0,0,0,1,0,0,0
0,3,54120.0,54743.0,56354.0,56866.0,7,28.0,-1.2551895,36.7822034,-1.2802803,36.8271747,886,283,14.5,113,0,0,1,0,119.1648866787607,0,0,1,0,0,0,0
0,16,53673.0,53708.0,54237.0,55937.0,6,28.6,-1.2956882,36.7861845,-1.2591018999999999,36.800577000000004,886,283,14.5,113,0,0,1,0,21.4692396773151,0,0,0,0,0,1,0
0,9,39387.0,39443.0,40567.0,41349.0,9,27.2,-1.3012008,36.764868,-1.290894,36.822971,886,283,14.5,113,0,0,1,0,79.93916447164719,0,1,0,0,0,0,0
0,25,49475.0,52345.0,52546.0,53359.0,7,23.2587952236677,-1.2867454,36.8259017,-1.3203917,36.8334751,886,283,14.5,113,0,0,1,0,167.31804523429082,0,0,0,1,0,0,0
0,11,46978.0,47032.0,48470.0,48927.0,4,26.9,-1.300921,36.828195,-1.2951620000000001,36.8115914,886,283,14.5,113,0,0,1,0,289.133595390594,0,0,0,1,0,0,0
0,24,35362.0,35377.0,35456.0,38231.0,3,21.4,-1.3012008,36.764868,-1.2846863000000002,36.738305100000005,886,283,14.5,113,0,0,1,0,301.87599556282487,0,0,0,0,1,0,0
0,19,45992.0,46024.0,46839.0,47262.0,5,27.6,-1.3167113000000001,36.8301563,-1.3077869,36.844320700000004,886,283,14.5,113,0,0,1,0,57.780058493149966,0,1,0,0,0,0,0
0,3,66724.0,66755.0,67337.0,68017.0,6,27.2,-1.2882120000000001,36.778334,-1.273056,36.811298,886,283,14.5,113,0,0,1,0,65.3031800933523,0,0,1,0,0,0,0
0,4,36965.0,37099.0,37442.0,37658.0,6,21.6,-1.2638185,36.7930057,-1.2944081,36.7897046,886,283,14.5,113,0,0,1,0,186.15772178886917,0,0,0,1,0,0,0
0,18,37488.0,37526.0,37883.0,38633.0,9,23.2587952236677,-1.2638185,36.7930057,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,134.89224566508187,0,0,0,1,0,0,0
0,8,53676.0,54039.0,54807.0,55004.0,4,29.6,-1.2770708,36.8231093,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,164.13923709625556,1,0,0,0,0,0,0
1,6,70043.0,70062.0,70585.0,70751.0,5,23.6,-1.2978607,36.7783638,-1.272704,36.793127899999995,886,283,14.5,113,0,0,1,0,30.401923238287452,0,0,0,0,0,1,0
0,18,39911.0,39941.0,39956.0,42965.0,10,23.2587952236677,-1.2996533000000001,36.829262899999996,-1.2991441000000001,36.7528804,886,283,14.5,113,0,0,1,0,270.38118583245836,0,0,0,1,0,0,0
0,23,37055.0,37377.0,37780.0,38009.0,14,23.3,-1.3254522,36.721658399999995,-1.2950408000000002,36.809817200000005,886,283,14.5,113,0,0,1,0,70.96392452168897,0,0,0,1,0,0,0
0,27,50348.0,50371.0,51275.0,51804.0,5,29.3,-1.2726506000000002,36.7960153,-1.2789469,36.7796691,886,283,14.5,113,0,0,1,0,248.9291503329313,0,0,1,0,0,0,0
0,4,52144.0,52403.0,54331.0,55072.0,7,27.3,-1.2951833000000001,36.8195615,-1.2945178999999998,36.7685349,886,283,14.5,113,0,0,1,0,270.74672358839746,0,0,0,1,0,0,0
0,30,53909.0,53927.0,54022.0,55105.0,14,28.4,-1.228911,36.881876,-1.2628473,36.781805,886,283,14.5,113,0,0,1,0,251.2618565417586,0,0,0,0,0,1,0
0,2,46267.0,48634.0,48863.0,49531.0,1,29.5,-1.311342,36.913268,-1.3123348999999997,36.9152001,886,283,14.5,113,0,0,1,0,117.20461475537786,0,1,0,0,0,0,0
0,1,45863.0,46015.0,46418.0,46498.0,8,23.2587952236677,-1.2890715,36.8157588,-1.3015197,36.7658456,886,283,14.5,113,0,0,1,0,255.99227903885838,1,0,0,0,0,0,0
0,6,58414.0,58882.0,58929.0,61598.0,9,21.6,-1.2726389999999999,36.794723,-1.235348,36.760016,886,283,14.5,113,0,0,1,0,317.0619197614138,0,0,0,1,0,0,0
0,13,57742.0,57785.0,59611.0,60345.0,8,27.5,-1.304735,36.784605400000004,-1.254191,36.809913200000004,886,283,14.5,113,0,0,1,0,26.592072240850143,0,0,1,0,0,0,0
0,25,57545.0,57571.0,60010.0,61768.0,20,28.3,-1.2991441000000001,36.7528804,-1.3228003000000002,36.8306435,886,283,14.5,113,0,0,1,0,106.92527330319422,1,0,0,0,0,0,0
0,30,37320.0,37348.0,37695.0,38806.0,21,26.8,-1.3033328000000002,36.7561697,-1.3882008,36.7699445,886,283,14.5,113,0,0,1,0,170.7834626667676,0,0,0,0,0,1,0
0,9,48983.0,49046.0,50060.0,50647.0,8,30.4,-1.3025826,36.7670807,-1.28878,36.8168312,886,283,14.5,113,0,0,1,0,74.49083728333454,0,1,0,0,0,0,0
0,23,53372.0,53512.0,53895.0,54548.0,14,23.2587952236677,-1.293515,36.897607,-1.265715,36.823815,886,283,14.5,113,0,0,1,0,290.6470162692306,0,0,0,0,0,1,0
0,1,52969.0,53056.0,53075.0,53777.0,4,23.2587952236677,-1.3004062,36.829741,-1.2994771999999999,36.804825,886,283,14.5,113,0,0,1,0,272.1355665019853,1,0,0,0,0,0,0
0,7,31841.0,31862.0,35665.0,39032.0,20,23.2587952236677,-1.319613,36.711055,-1.2867454,36.8259017,886,283,14.5,113,0,0,1,0,74.02697201664921,0,0,0,0,1,0,0
0,4,55397.0,61915.0,61921.0,65433.0,5,22.6,-1.2913864,36.7949496,-1.2784063,36.8222933,886,283,14.5,113,0,0,1,0,64.60095467132533,0,1,0,0,0,0,0
0,25,44832.0,48293.0,48437.0,50853.0,9,23.2587952236677,-1.3012008,36.764868,-1.290894,36.822971,886,283,14.5,113,0,0,1,0,79.93916447164719,0,0,0,1,0,0,0
0,26,55563.0,55607.0,55708.0,56844.0,18,23.2587952236677,-1.3014461000000002,36.7661381,-1.2283403,36.8822756,886,283,14.5,113,0,0,1,0,57.805555887178286,0,0,0,0,1,0,0
0,13,31034.0,31083.0,31677.0,33878.0,6,20.0,-1.2956882,36.7861845,-1.2591018999999999,36.800577000000004,886,283,14.5,113,0,0,1,0,21.4692396773151,0,0,1,0,0,0,0
0,10,42130.0,42152.0,42463.0,43691.0,18,28.0,-1.3302996,36.8707935,-1.2323371,36.864816999999995,886,283,14.5,113,0,0,1,0,356.5096274830733,0,0,1,0,0,0,0
0,19,61342.0,61358.0,61752.0,62315.0,5,28.2,-1.2836583000000001,36.7886014,-1.2949722,36.7524325,886,283,14.5,113,0,0,1,0,252.62538993512533,0,1,0,0,0,0,0
0,19,57419.0,57488.0,58570.0,58939.0,7,29.5,-1.2963097,36.7688221,-1.2905407,36.822185600000005,886,283,14.5,113,0,0,1,0,83.82889592851649,0,1,0,0,0,0,0
0,31,35022.0,35062.0,35070.0,36080.0,7,23.2587952236677,-1.3188358999999998,36.703852600000005,-1.3444459999999998,36.756597,886,283,14.5,113,0,0,1,0,115.9056335616608,0,0,0,0,1,0,0
0,4,41504.0,41765.0,42906.0,43562.0,8,25.3,-1.2551895,36.7822034,-1.2894649,36.80484860000001,886,283,14.5,113,0,0,1,0,146.55465642046062,0,0,0,1,0,0,0
0,24,47423.0,48240.0,49817.0,51170.0,10,23.2587952236677,-1.3346773,36.8842734,-1.293515,36.897607,886,283,14.5,113,0,0,1,0,17.944299266986036,0,0,1,0,0,0,0
0,28,30293.0,30326.0,30452.0,30704.0,9,18.9,-1.3012008,36.764868,-1.2584143,36.8048002,886,283,14.5,113,0,0,1,0,43.01704754364033,0,1,0,0,0,0,0
0,19,41538.0,41556.0,42534.0,44069.0,11,27.5,-1.2991441000000001,36.7528804,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,90.94186230458376,0,1,0,0,0,0,0
0,27,36455.0,37683.0,37721.0,40417.0,12,20.7,-1.2991441000000001,36.7528804,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,90.94186230458376,1,0,0,0,0,0,0
0,30,50901.0,50944.0,51342.0,52018.0,9,28.6,-1.265715,36.823815,-1.228911,36.881876,886,283,14.5,113,0,0,1,0,57.62449513580117,0,0,0,0,0,1,0
0,6,45855.0,45880.0,46951.0,48377.0,11,26.5,-1.303596,36.778378000000004,-1.2600926000000001,36.8088685,886,283,14.5,113,0,0,1,0,35.019304118951084,0,0,0,0,0,1,0
0,20,47776.0,47969.0,48063.0,48556.0,9,23.2587952236677,-1.3025826,36.7670807,-1.290894,36.822971,886,283,14.5,113,0,0,1,0,78.18540670800269,1,0,0,0,0,0,0
0,17,56485.0,57796.0,58984.0,59431.0,5,23.2587952236677,-1.2917868000000001,36.7872675,-1.2802618000000001,36.8191684,886,283,14.5,113,0,0,1,0,70.13222089819351,0,0,1,0,0,0,0
0,4,28879.0,29772.0,32067.0,32623.0,16,21.6,-1.3374393999999998,36.7339115,-1.2813012,36.832396200000005,886,283,14.5,113,0,0,1,0,60.31071077481556,0,0,0,1,0,0,0
0,6,32346.0,32371.0,32375.0,36716.0,12,16.1,-1.2991441000000001,36.7528804,-1.2996533000000001,36.829262899999996,886,283,14.5,113,0,0,1,0,90.3829179465688,0,0,0,1,0,0,0
0,2,33556.0,33609.0,35552.0,36273.0,7,20.5,-1.3006954,36.7416164,-1.3207446000000003,36.6969684,886,283,14.5,113,0,0,1,0,245.81140598829901,0,1,0,0,0,0,0
0,11,29642.0,29654.0,31552.0,31774.0,15,21.9,-1.3090241000000002,36.7357231,-1.3004062,36.829741,886,283,14.5,113,0,0,1,0,84.76249114266989,0,0,0,1,0,0,0
0,10,44977.0,45073.0,45081.0,45558.0,9,18.6,-1.303596,36.778378000000004,-1.3444459999999998,36.756597,886,283,14.5,113,0,0,1,0,208.05969651505634,1,0,0,0,0,0,0
0,26,46475.0,46498.0,47716.0,49483.0,11,23.2587952236677,-1.2991441000000001,36.7528804,-1.2770708,36.8231093,886,283,14.5,113,0,0,1,0,72.54845072091143,0,0,0,0,1,0,0
0,6,47417.0,47446.0,47461.0,48376.0,6,19.5,-1.2663631000000002,36.8163329,-1.2628473,36.781805,886,283,14.5,113,0,0,1,0,275.81512378010694,0,0,0,1,0,0,0
0,25,51358.0,51436.0,52260.0,52524.0,5,29.9,-1.2770708,36.8231093,-1.29508,36.796863,886,283,14.5,113,0,0,1,0,235.53655821582262,1,0,0,0,0,0,0
0,3,40569.0,40639.0,40653.0,43004.0,20,21.3,-1.2917868000000001,36.7872675,-1.3700383,36.9190174,886,283,14.5,113,0,0,1,0,120.71606403710445,1,0,0,0,0,0,0
0,25,41684.0,41811.0,42676.0,44848.0,7,23.2587952236677,-1.2959812,36.797232,-1.2696908000000002,36.81519,886,283,14.5,113,0,0,1,0,34.3290506176113,0,0,0,1,0,0,0
0,23,42079.0,42117.0,42466.0,43283.0,9,23.2587952236677,-1.3104867,36.8495593,-1.2664428,36.809453000000005,886,283,14.5,113,0,0,1,0,317.68581962446325,0,1,0,0,0,0,0
0,27,52887.0,52915.0,54853.0,55859.0,2,22.9,-1.290894,36.822971,-1.2819053999999999,36.8237089,886,283,14.5,113,0,0,1,0,4.691882271327472,1,0,0,0,0,0,0
0,26,65311.0,67958.0,68018.0,69359.0,6,23.2587952236677,-1.2551895,36.7822034,-1.2897368,36.8226783,886,283,14.5,113,0,0,1,0,130.48979819680056,0,0,0,0,1,0,0
0,5,49985.0,50045.0,50500.0,51561.0,6,27.7,-1.3167113000000001,36.8301563,-1.3077869,36.844320700000004,886,283,14.5,113,0,0,1,0,57.780058493149966,0,0,0,0,1,0,0
0,10,37881.0,38035.0,39348.0,41158.0,12,27.9,-1.273056,36.811298,-1.3302996,36.8707935,886,283,14.5,113,0,0,1,0,133.90296035557094,0,0,1,0,0,0,0
1,9,42943.0,43004.0,43717.0,44795.0,8,26.8,-1.2846475,36.8275903,-1.2963097,36.7688221,886,283,14.5,113,0,0,1,0,258.7723772824885,0,1,0,0,0,0,0
0,26,42801.0,42835.0,43493.0,44843.0,1,27.3,-1.290894,36.822971,-1.2813012,36.832396200000005,886,283,14.5,113,0,0,1,0,44.48797160025879,0,1,0,0,0,0,0
0,7,42351.0,42400.0,42411.0,46463.0,14,23.2587952236677,-1.3228003000000002,36.8306435,-1.2991441000000001,36.7528804,886,283,14.5,113,0,0,1,0,286.9234941776466,0,0,0,0,1,0,0
0,6,37271.0,37297.0,37305.0,41529.0,8,19.6,-1.300921,36.828195,-1.2674338,36.7941791,886,283,14.5,113,0,0,1,0,314.5580682090859,0,0,0,1,0,0,0
0,23,59187.0,59947.0,60543.0,61169.0,6,23.2587952236677,-1.290894,36.822971,-1.2571472,36.795063299999995,886,283,14.5,113,0,0,1,0,320.41680831952283,0,1,0,0,0,0,0
0,16,31598.0,31616.0,31648.0,34922.0,10,23.2587952236677,-1.2991441000000001,36.7528804,-1.2638185,36.7930057,886,283,14.5,113,0,0,1,0,48.6332256314156,0,1,0,0,0,0,0
1,13,41294.0,41425.0,41664.0,45132.0,16,23.2587952236677,-1.2948886999999998,36.7683938,-1.2196223999999998,36.7881376,886,283,14.5,113,0,0,1,0,14.695447646006244,1,0,0,0,0,0,0
0,27,55663.0,55945.0,59013.0,59281.0,7,29.7,-1.2615888000000002,36.7928732,-1.2813012,36.832396200000005,886,283,14.5,113,0,0,1,0,116.51415220174044,0,0,1,0,0,0,0
0,11,43095.0,43274.0,44756.0,45796.0,8,25.4,-1.2963097,36.7688221,-1.2852299999999999,36.8248292,886,283,14.5,113,0,0,1,0,78.80771203360399,0,0,0,1,0,0,0
0,31,36983.0,37074.0,38416.0,39395.0,12,21.8,-1.3014461000000002,36.7661381,-1.2991616000000001,36.842450899999996,886,283,14.5,113,0,0,1,0,88.2857303438584,0,0,0,0,1,0,0
0,21,47297.0,47383.0,48324.0,49050.0,6,30.9,-1.3077869,36.844320700000004,-1.3167113000000001,36.8301563,886,283,14.5,113,0,0,1,0,237.7797341133006,0,0,0,1,0,0,0
0,29,46992.0,47033.0,47170.0,48526.0,1,23.2587952236677,-1.2726389999999999,36.794723,-1.2709841,36.782452299999996,886,283,14.5,113,0,0,1,0,277.68264023273156,0,0,1,0,0,0,0
1,13,35718.0,35778.0,36233.0,36323.0,9,15.4,-1.2665973999999998,36.7921181,-1.2950408000000002,36.809817200000005,2311,872,14.1,533,1,0,0,0,148.11439790865393,1,0,0,0,0,0,0
0,21,52085.0,53120.0,53236.0,53538.0,3,24.7,-1.3012008,36.764868,-1.3002865,36.7491504,2311,872,14.1,533,0,0,1,0,273.32984781793823,0,0,0,0,1,0,0
0,4,42781.0,42839.0,43319.0,43678.0,3,25.4,-1.2551895,36.7822034,-1.2676026000000002,36.810362899999994,2311,872,14.1,533,0,0,1,0,113.79398889601782,0,0,0,1,0,0,0
0,6,36870.0,36904.0,37314.0,37644.0,10,19.6,-1.2551895,36.7822034,-1.2365703000000001,36.805436799999995,2311,872,14.1,533,0,0,1,0,51.285026565364774,0,1,0,0,0,0,0
